id,name,amenity,lat,lon,district
1601,Trường Đại học Lao Động Xã Hội,university,10.8660801,106.6160408,District 12
1602,Trạm sạc VinFast,charging_station,10.8695365,106.6157273,District 12
1603,Đại học Nguyễn Tất Thành - Quận 12,university,10.8602415,106.6946936,District 12
1604,Co.opmart,,10.8286526,106.6197414,District 12
1605,Bệnh viện Đa khoa Tâm Trí Sài Gòn,hospital,10.8317212,106.6218645,District 12
1606,Trường Cao đẳng Điện Lực Thành phố Hồ Chí Minh,university,10.8804047,106.6791582,District 12
1607,CoopMart Hiệp Thành,,10.877816,106.6399416,District 12
1608,188 Beauty Spa quận 12 | Viện thẩm mỹ hàng đầu tpHCM,hospital,10.8763131,106.6406947,District 12
1609,"Công viên Gò Sao , Thạnh Xuân, Quận 12",,10.864995,106.6656948,District 12
1610,FamilyMart,,10.8651908,106.6644966,District 12
1611,WinMart,,10.8654316,106.6644834,District 12
1612,Trường Trung học phổ thông Đông Dương,school,10.8567747,106.6792755,District 12
1613,GS25,,10.8654243,106.6636328,District 12
1614,Unknown,fuel,10.861286,106.6887474,District 12
1615,Unknown,fuel,10.8609117,106.6929857,District 12
1616,Unknown,fuel,10.8622993,106.6516923,District 12
1617,Unknown,fuel,10.8620776,106.6569471,District 12
1618,WinMart+,,10.8547618,106.6147937,District 12
1619,Unknown,fuel,10.8559228,106.6219148,District 12
1620,Bách hóa XANH.COM,,10.8591365,106.6179405,District 12
1621,Trường THCS Nguyễn An Ninh,school,10.8484423,106.6159438,District 12
1622,Cây xăng Nam Phát Đạt,fuel,10.8663194,106.6801827,District 12
1623,FamilyMart,,10.8312877,106.6222335,District 12
1624,Unknown,charging_station,10.8223588,106.6234777,District 12
1625,WinMart,,10.8276548,106.6282619,District 12
1626,Bách Hóa XANH,,10.8668382,106.6798582,District 12
1627,Siêu thị Co.opmart Nguyễn Ảnh Thủ,,10.85725431646616,106.60905815122744,District 12
1628,Trường Cao đẳng Hoa Sen,university,10.856919057868614,106.63009560772274,District 12
1629,Đại Học Hoa Sen - Cơ Sở Quang Trung 2,university,10.85685603806201,106.6252425410361,District 12
1630,Unknown,,10.853823875314486,106.62835390185168,District 12
1631,Unknown,,10.856035086048415,106.63113917711397,District 12
1632,Unknown,,10.855927801836495,106.63136670009247,District 12
1633,Unknown,parking,10.878907722742593,106.68292018487315,District 12
1634,Trường Cao đẳng Điện Lực,college,10.87952033153121,106.67960152410818,District 12
1635,Trường Trung học cơ sở Trần Hưng Đạo,school,10.87706847889168,106.68105379967008,District 12
1636,Trường Tiểu học Hà Huy Giáp,school,10.878072748573352,106.68023684884895,District 12
1637,Unknown,parking,10.863193738037213,106.64867980291694,District 12
1638,MM Mega Market Hiệp Phú,,10.863910827512942,106.64785503273275,District 12
1639,Trường Trung học cơ sở Tân Thới Hiệp,school,10.874637830303794,106.64495110148913,District 12
1640,Trường Trung học phổ thông Võ Trường Toản,school,10.872445268178035,106.64533963635874,District 12
1641,Trường Tiểu học Kim Đồng,school,10.865112899936753,106.65809689642043,District 12
1642,Trường Tiểu học Nguyễn Trãi,school,10.874182311524873,106.64822010064722,District 12
1643,Unknown,,10.852507068520747,106.62898704601342,District 12
1644,Unknown,,10.85303541852988,106.62872829516313,District 12
1645,Unknown,,10.852776800000001,106.62885460000001,District 12
1646,Unknown,,10.853245810051,106.62862689512706,District 12
1647,Unknown,,10.852235681558891,106.62911655436496,District 12
1648,Unknown,,10.852018950000001,106.62922575,District 12
1649,Unknown,,10.86703044870682,106.68731761290793,District 12
1650,Trường Cao Đẳng Giao Thông Vận Tải Thành phố Hồ Chí Minh,college,10.85690639101058,106.61105617777636,District 12
1651,Unknown,,10.850039038277473,106.61763723232164,District 12
1652,Trường Đại học Lao động - Xã hội (cơ sở 2),university,10.866541821328232,106.61754460100622,District 12
1653,Trường Đại học Giao thông Vận tải Thành phố Hồ Chí Minh - Cơ sở 3,university,10.865726924218906,106.61871104475338,District 12
1654,Trường Trung học cơ sở Trần Quang Khải,school,10.872539953426998,106.62189217904911,District 12
1655,Trường Tiểu học Võ Thị Sáu,school,10.874080595987921,106.63351514945744,District 12
1656,Trường Trung Cấp Kinh Tế Kỹ Thuật,college,10.87773029122375,106.63351288022895,District 12
1657,Trường Tiểu học Nguyễn Thái Bình,school,10.876914835628769,106.6348136953206,District 12
1658,Trường Trung học cơ sở Nguyễn Chí Thanh,school,10.87760199810138,106.63537777377753,District 12
1659,Bệnh viện Đa khoa Trung Mỹ Tây,hospital,10.860787554836303,106.63059330087408,District 12
1660,Trường Tiểu học Lê Văn Thọ,school,10.868306729677057,106.64327712680324,District 12
1661,Trường Tiểu học Trương Định,school,10.82270623789671,106.62391955167048,District 12
1662,Unknown,,10.823070789687185,106.62413760698358,District 12
1663,Trường Trung học cơ sở Nguyễn Trung Trực,school,10.875706555811075,106.6554027158778,District 12
1664,Trường Trung học phổ thông Trường Chinh,school,10.841367340370892,106.62532849209624,District 12
1665,Trường Trung học cơ sở Phan Bội Châu,school,10.840205490812766,106.62887899395588,District 12
1666,Anh Văn Hội Việt Mỹ VUS,school,10.832879867524401,106.62126538934666,District 12
1667,Cây xanh,,10.87606077969783,106.62983403846754,District 12
1668,The parkland,,10.8762356,106.62918965,District 12
1669,Công Viên Trúc Lâm,,10.875124129433813,106.62999669093944,District 12
1670,Green tree,,10.875293682395409,106.6329783567804,District 12
1671,Trường Trung học cơ sở Nguyễn Vĩnh Nghiệp,school,10.834594995460398,106.6190390826552,District 12
1672,Cửa hàng xăng dầu (HOTRACO) Tân Chánh Hiệp,fuel,10.855627167164211,106.62382170289744,District 12
1673,Cửa hàng xăng dầu (HOTRACO) Tân Chánh Hiệp,fuel,10.855490200000002,106.62389260000003,District 12
1674,Petrolimex,fuel,10.85871421123079,106.70668187574685,District 12
1675,Unknown,fuel,10.859790252563082,106.70547584739461,District 12
1676,Xường công nghệ cao,,10.855841205280468,106.69662029437413,District 12
1677,CÔNG VIÊN 8XLUS,,10.831307056385976,106.62186204751698,District 12
1678,BỆNH VIỆN ĐA KHOA TÂM TRÍ SÀI GÒN,hospital,10.831613256092263,106.6215027844333,District 12
1679,FamilyMart,,10.827444511040445,106.62653526369522,District 12
1680,Trường Cao Đằng Viễn Đông,university,10.851729826810619,106.62811119220703,District 12
1681,Trường Đại học Nguyễn Tất Thành (cơ sở Quận 12)),university,10.85974422394734,106.69465888982687,District 12
1682,Trường Trung học cơ sở Tô Ngọc Vân,school,10.891811322414453,106.68307670542745,District 12
1683,Trường Tiểu học Nguyễn An Khương,school,10.826715551544783,106.61520693498214,District 12
1684,Trường Trung học cơ sở Nguyễn Anh Thủ,school,10.826454686180993,106.616088276612,District 12
1685,"Trường Mầm non Pathway Tuệ Đức - Cơ sở Lê Thị Riêng, Quận 12",school,10.864664440640512,106.65322893040756,District 12
1686,"Trường Mầm non - Tiểu học Pathway Tuệ Đức - Cơ sở Tân Thới Nhất 17, Quận 12",school,10.825255388235762,106.62476399094918,District 12
1687,Trường Trung học cơ sở - Trung học phổ thông Pathway Academy,school,10.843495095282245,106.6276902258037,District 12
1688,"Trường Tiểu học Pathway Tuệ Đức - Cơ sở Hà Huy Giáp, Quận 12",school,10.851907589368727,106.67939639725655,District 12
1689,"Trường Tiểu học Pathway Tuệ Đức - Cơ sở Tân Thới Nhất 6, Quận 12",school,10.83517751824863,106.60974094037088,District 12
1690,Unknown,parking,10.854462046098904,106.63109683041398,District 12
1691,Unknown,parking,10.857024555787367,106.62752771391212,District 12
1692,Unknown,parking,10.85261138819952,106.62754338493052,District 12
1693,Unknown,parking,10.852852350000003,106.62736825,District 12
1694,Unknown,parking,10.85274930179338,106.6273521660571,District 12
1695,Unknown,,10.86527550057759,106.65673982596999,District 12
1696,Trường Tiểu học Nguyễn Thị Định,school,10.830559148301331,106.61576295980538,District 12
1697,Unknown,,10.823105696103235,106.6190486560664,District 12
1698,Unknown,,10.823523201346221,106.61723711541373,District 12
1699,Unknown,,10.880144893159464,106.67937855371527,District 12
1700,Trường Trung học cơ sở Nguyễn Hiền,school,10.86763483121944,106.63883930874333,District 12
1701,Trường Tiểu học Quang Trung,school,10.848694170690106,106.61278106436951,District 12
1702,Unknown,,10.857852911174534,106.60933740563713,District 12
1703,Unknown,,10.858255338791452,106.6096230339878,District 12
1704,Co-opmart Tô Ký,,10.859631978268704,106.61728235315348,District 12
1705,Unknown,,10.877752995620176,106.63997516663426,District 12
1706,Trường Tiểu học Trần Quang Cơ,school,10.868163929009341,106.61793786464213,District 12
1707,Trung tâm Giáo dục nghề nghiệp - Giáo dục thường xuyên Quận 12,school,10.867802139033689,106.61739882447013,District 12
1708,Trường Tiểu học Trần Quốc Toản,school,10.875273844259233,106.65050668834972,District 12
1709,Trường Trung học Phổ thông Việt Âu,school,10.85978978702681,106.64404051382692,District 12
1710,Trường Trung học cơ sở Hà Huy Tập,school,10.828303043984157,106.6273242051886,District 12
1711,Unknown,,10.827646252486517,106.62806224288904,District 12
1712,Unknown,,10.82831082714286,106.62825031297533,District 12
1713,Trường Tiểu học Lý Tự Trọng,school,10.829694130288681,106.62833386421332,District 12
1714,Petrolimex,fuel,10.827625099368372,106.62643718329109,District 12
1715,Unknown,parking,10.877491750761605,106.67842706678803,District 12
1716,Bãi giữ xe ôtô - Trạm sạc xe điện Vinfast,parking,10.866583246417308,106.68061829973054,District 12
1717,Trường Trung học phổ thông Thạnh Lộc,school,10.875907975868728,106.68171843494079,District 12
1718,Unknown,,10.860392326289926,106.678971887678,District 12
1719,Unknown,,10.857693302860456,106.6766183012438,District 12
1720,Bách Hóa XANH,,10.827721195252522,106.62691442421877,District 12
1721,Công viên Thuận Kiều,,10.82439181842236,106.61525490495458,District 12
1722,Unknown,,10.82132484936401,106.61925420801369,District 12
1723,Unknown,charging_station,10.82238105,106.62345529999999,District 12
1724,Trạm Sạc VinFast,charging_station,10.883004243252646,106.674089999685,District 12
1725,Unknown,,10.8227031,106.7051972,Binh Thanh District
1726,Unknown,fuel,10.798343,106.7045769,Binh Thanh District
1727,Unknown,fuel,10.8140478,106.689612,Binh Thanh District
1728,Unknown,fuel,10.8171915,106.7203303,Binh Thanh District
1729,Unknown,fuel,10.8141719,106.7090165,Binh Thanh District
1730,Unknown,fuel,10.8177204,106.6952169,Binh Thanh District
1731,Unknown,fuel,10.8145322,106.7098503,Binh Thanh District
1732,Unknown,fuel,10.8169177,106.7132359,Binh Thanh District
1733,Unknown,fuel,10.803205,106.7091819,Binh Thanh District
1734,Unknown,fuel,10.8095616,106.6927121,Binh Thanh District
1735,Unknown,fuel,10.8055433,106.6991919,Binh Thanh District
1736,Unknown,fuel,10.8068396,106.6966974,Binh Thanh District
1737,Unknown,fuel,10.798455,106.7057463,Binh Thanh District
1738,Unknown,fuel,10.8064444,106.719979,Binh Thanh District
1739,Unknown,fuel,10.8163751,106.7108881,Binh Thanh District
1740,Unknown,fuel,10.8161447,106.7131715,Binh Thanh District
1741,Unknown,fuel,10.8032026,106.7044002,Binh Thanh District
1742,Cửa Hàng Xăng Dầu Petrolimex,fuel,10.8114666,106.6954664,Binh Thanh District
1743,Unknown,school,10.7937895,106.7105251,Binh Thanh District
1744,Trạm Xăng Dầu Bạch Đằng,fuel,10.8030522,106.6997362,Binh Thanh District
1745,Trung Tâm Dạy Nghề Bình Thạnh,school,10.8118404,106.6959099,Binh Thanh District
1746,Cửa Hàng Tiện Lợi Shop&Go!,,10.806477,106.6949172,Binh Thanh District
1747,Focomart,,10.8036214,106.7012353,Binh Thanh District
1748,Trường Nghiệp Vụ Nhà Hàng Thành Phố,college,10.7966169,106.7103518,Binh Thanh District
1749,Petrolimex,fuel,10.8117117,106.6957897,Binh Thanh District
1750,Siêu Thị Bình Hòa,,10.816301,106.6981233,Binh Thanh District
1751,Unknown,,10.8215421,106.703794,Binh Thanh District
1752,Unknown,,10.8220925,106.7053047,Binh Thanh District
1753,Siêu Thị Mini Bình Minh,,10.8224451,106.7071706,Binh Thanh District
1754,Trường Tiểu Học Phù Đổng,school,10.7930619,106.7081317,Binh Thanh District
1755,Shop&Go!,,10.794457,106.70916,Binh Thanh District
1756,Cây Xăng Comeco Số 3 - Ngã Tư Hàng Xanh,fuel,10.8007005,106.7131239,Binh Thanh District
1757,Trường Cao Đẳng An Ninh Mạng ISPACE,school,10.7954204,106.6954845,Binh Thanh District
1758,Công Viên Bình Qưới,,10.831063,106.744718,Binh Thanh District
1759,Ministop,,10.8059325,106.6858375,Binh Thanh District
1760,Circle K,,10.8034135,106.6924486,Binh Thanh District
1761,Co.op Mart,,10.8119362,106.7119424,Binh Thanh District
1762,Cửa Hàng Xăng Dầu Quang Trung,fuel,10.8085531,106.7139759,Binh Thanh District
1763,Hệ Thống Cửa Hàng Mẹ & Bé ShopTreTho,,10.8032805,106.6910485,Binh Thanh District
1764,thuan thien 78 xvnt bt,,10.7954444,106.7097013,Binh Thanh District
1765,tap hoa cam hanh binh loi bt,,10.826721,106.7064789,Binh Thanh District
1766,WinMart+,,10.7942507,106.7117555,Binh Thanh District
1767,Tạp Hoá 40,,10.8153529,106.693817,Binh Thanh District
1768,Đại Học Kinh Tế Tài Chính,school,10.7989905,106.7068081,Binh Thanh District
1769,tạp hoá 354 phan văn trị,,10.8216599,106.6958208,Binh Thanh District
1770,WinMart+,,10.80365,106.6983987,Binh Thanh District
1771,SVSTORE,,10.8066213,106.7135041,Binh Thanh District
1772,B's Mart,,10.8062662,106.7136767,Binh Thanh District
1773,Ministop,,10.8061496,106.7143369,Binh Thanh District
1774,FamilyMart,,10.7990473,106.7064189,Binh Thanh District
1775,WinMart+,,10.8085449,106.7093573,Binh Thanh District
1776,WinMart+,,10.7957719,106.6948948,Binh Thanh District
1777,WinMart+,,10.8026485,106.7195282,Binh Thanh District
1778,WinMart+,,10.8072381,106.7043791,Binh Thanh District
1779,WinMart+,,10.8061948,106.7144964,Binh Thanh District
1780,GS25,,10.7948292,106.7200138,Binh Thanh District
1781,WinMart+,,10.8041081,106.6989074,Binh Thanh District
1782,WinMart+,,10.8092035,106.7121146,Binh Thanh District
1783,WinMart+,,10.8097146,106.7121575,Binh Thanh District
1784,WinMart+,,10.8162589,106.7138205,Binh Thanh District
1785,WinMart+,,10.7990284,106.6987894,Binh Thanh District
1786,WinMart+,,10.8149417,106.6877172,Binh Thanh District
1787,WinMart+,,10.8045823,106.7213387,Binh Thanh District
1788,WinMart+,,10.814499,106.6879103,Binh Thanh District
1789,WinMart+,,10.808529,106.6968206,Binh Thanh District
1790,WinMart+,,10.8128551,106.6965149,Binh Thanh District
1791,WinMart+,,10.8018186,106.7154539,Binh Thanh District
1792,WinMart+,,10.7938117,106.7082522,Binh Thanh District
1793,WinMart+,,10.8001666,106.6993044,Binh Thanh District
1794,WinMart+,,10.8064371,106.6968796,Binh Thanh District
1795,WinMart+,,10.8136981,106.7005489,Binh Thanh District
1796,WinMart+,,10.7943755,106.7037139,Binh Thanh District
1797,WinMart+,,10.8029067,106.709604,Binh Thanh District
1798,WinMart+,,10.8053201,106.7061215,Binh Thanh District
1799,WinMart+,,10.798192,106.7177,Binh Thanh District
1800,WinMart+,,10.7904286,106.7085741,Binh Thanh District
1801,WinMart+,,10.8031939,106.7115299,Binh Thanh District
1802,WinMart+,,10.8115588,106.6906677,Binh Thanh District
1803,WinMart+,,10.7939276,106.7097033,Binh Thanh District
1804,WinMart,,10.8018528,106.7216474,Binh Thanh District
1805,Unknown,parking,10.7908785,106.7209795,Binh Thanh District
1806,Unknown,,10.7910586,106.7108159,Binh Thanh District
1807,Unknown,,10.7948324,106.7217122,Binh Thanh District
1808,Circle K,,10.7945973,106.7209731,Binh Thanh District
1809,Unknown,fuel,10.8067935,106.6951781,Binh Thanh District
1810,Unknown,,10.8189146,106.7008446,Binh Thanh District
1811,Unknown,,10.8193566,106.6990298,Binh Thanh District
1812,Unknown,fuel,10.808372,106.6952051,Binh Thanh District
1813,Unknown,,10.8189017,106.6989915,Binh Thanh District
1814,WinMart,,10.8160349,106.6978509,Binh Thanh District
1815,WinMart,,10.8094585,106.6950542,Binh Thanh District
1816,Unknown,,10.8134216,106.697065,Binh Thanh District
1817,Unknown,,10.8130798,106.6967927,Binh Thanh District
1818,Circle K,,10.7921528,106.709024,Binh Thanh District
1819,WinMart,,10.7946042,106.7215659,Binh Thanh District
1820,Siêu Thị Vive Gourmet Food & Wine,,10.7938895,106.7124906,Binh Thanh District
1821,Co.op Mart - Chu Văn An,,10.810612,106.7031555,Binh Thanh District
1822,Foodmart,,10.799293,106.6993939,Binh Thanh District
1823,Unknown,parking,10.7957042,106.7216919,Binh Thanh District
1824,Unknown,parking,10.794412,106.7223427,Binh Thanh District
1825,Unknown,parking,10.7944829,106.7228267,Binh Thanh District
1826,Circle K,,10.793863,106.7221943,Binh Thanh District
1827,7-Eleven,,10.7936805,106.7222031,Binh Thanh District
1828,Circle K,,10.7937046,106.7219436,Binh Thanh District
1829,Unknown,parking,10.7931498,106.7219951,Binh Thanh District
1830,Unknown,parking,10.7943283,106.7208637,Binh Thanh District
1831,Siêu Thị K-Market,,10.7944702,106.7208566,Binh Thanh District
1832,Unknown,parking,10.7923321,106.7219021,Binh Thanh District
1833,Unknown,parking,10.7958469,106.7213712,Binh Thanh District
1834,7-Eleven,,10.7925589,106.7179258,Binh Thanh District
1835,Trường Đại Học Văn Lang - Cơ Sở 2,university,10.8131239,106.6947329,Binh Thanh District
1836,Trường Đại học Kinh tế Tài chính Thành phố Hồ Chí Minh (UEF),university,10.7970171,106.7031929,Binh Thanh District
1837,Ministop,,10.7886955,106.7183168,Binh Thanh District
1838,Annam Gourmet,,10.7891717,106.7186066,Binh Thanh District
1839,Ministop,,10.789285,106.7183008,Binh Thanh District
1840,GS25,,10.7894484,106.7182203,Binh Thanh District
1841,Chợ Vạn Kiếp,,10.7998008,106.6938742,Binh Thanh District
1842,Cửa hàng Bách hóa Basao Grocery,,10.7900679,106.7111094,Binh Thanh District
1843,Gạo Hồng Nhung,,10.7957801,106.6953508,Binh Thanh District
1844,Bach hoa XANX,,10.7934,106.7067969,Binh Thanh District
1845,Điện thoại VT Mobile,,10.8053618,106.6977165,Binh Thanh District
1846,Unknown,parking,10.7912882,106.7218239,Binh Thanh District
1847,Unknown,parking,10.8151926,106.7140222,Binh Thanh District
1848,WinMart+,,10.7933023,106.7053028,Binh Thanh District
1849,Khu du lịch Văn Thánh,,10.797569129157573,106.71552430166751,Binh Thanh District
1850,Trường Đại học Mỹ thuật Thành phố Hồ Chí Minh,university,10.80242706760652,106.69478950613572,Binh Thanh District
1851,Bệnh viện Nhân dân Gia Định,hospital,10.80394215071108,106.6941058378206,Binh Thanh District
1852,Bệnh Viện Quốc Tế Columbia Asia,hospital,10.803236536005555,106.69456383499268,Binh Thanh District
1853,Trường Trung học phổ thông Hoàng Hoa Thám,school,10.80411918267803,106.69293023819507,Binh Thanh District
1854,Unknown,,10.797256910705634,106.72010359598575,Binh Thanh District
1855,Trường Tiểu Học Nguyễn Bá Ngọc,school,10.807677553985672,106.68577466777204,Binh Thanh District
1856,Unknown,,10.80075972830728,106.7244951206935,Binh Thanh District
1857,Đại học Tôn Đức Thắng,university,10.79242602429506,106.71131756110395,Binh Thanh District
1858,Unknown,,10.799335842670965,106.72415141342915,Binh Thanh District
1859,Trường Đại học Công nghệ Thành phố Hồ Chí Minh,university,10.80220138283586,106.71471872895265,Binh Thanh District
1860,Trường Tiểu Học Hồng Hà,school,10.798462641922637,106.71052503688793,Binh Thanh District
1861,Trường Trung học cơ sở Phú Mỹ,school,10.792154322465157,106.71205304818042,Binh Thanh District
1862,Unknown,,10.80989977278529,106.71237017491805,Binh Thanh District
1863,Unknown,parking,10.79867011617406,106.71632147950889,Binh Thanh District
1864,Unknown,,10.799708010776575,106.72500698961892,Binh Thanh District
1865,International School Saigon Pearl,school,10.790149731602371,106.7196321170963,Binh Thanh District
1866,Unknown,,10.788714085066879,106.72075977426883,Binh Thanh District
1867,Trường Đại học Giao thông Vận tải Thành phố Hồ Chí Minh,university,10.804872022592933,106.71676380887389,Binh Thanh District
1868,Chợ Thanh Đa,,10.816389583330134,106.72099116210936,Binh Thanh District
1869,Đại học Thuỷ Lợi - Cơ sở 2,university,10.792754444435628,106.70654158638095,Binh Thanh District
1870,Trường Đại Học Quốc Tế Hồng Bàng,college,10.800482631525416,106.70606182522178,Binh Thanh District
1871,Học viện Cán bộ Thành phố Hồ Chí Minh,university,10.81241795182653,106.70239577388509,Binh Thanh District
1872,Unknown,,10.805260472437377,106.70530407267748,Binh Thanh District
1873,Unknown,parking,10.79588578674928,106.71978806684086,Binh Thanh District
1874,Cửa Hàng Xăng Dầu Hoàng Nguyên,fuel,10.796122815749063,106.71940372946874,Binh Thanh District
1875,Trường Trung học cơ sở Lam Sơn,school,10.799706316190415,106.70012410978056,Binh Thanh District
1876,Đại học Ngoại thương Thành phố Hồ Chí Minh,university,10.806826291323677,106.71306394051349,Binh Thanh District
1877,Trường Tiểu học Đống Đa,school,10.808735754213204,106.71624620336969,Binh Thanh District
1878,Chung cư City Garden,,10.793838612885963,106.71200562271984,Binh Thanh District
1879,Trường Trung học cơ sở Điện Biên,school,10.799527633242556,106.70920881913992,Binh Thanh District
1880,Trường Trung học phổ thông Phan Đăng Lưu,school,10.805769704282506,106.68638742997011,Binh Thanh District
1881,Unknown,parking,10.798334016691568,106.71480515241453,Binh Thanh District
1882,Unknown,,10.790553911825743,106.70763751731322,Binh Thanh District
1883,Trường Đại học Văn Lang,university,10.827461675626456,106.69930119589499,Binh Thanh District
1884,Công viên Vinhomes Central Park,,10.793428794351236,106.72429874495987,Binh Thanh District
1885,UEF - Đại học Kinh Tế Tài Chính,university,10.798996716462632,106.7067866675394,Binh Thanh District
1886,Unknown,,10.811169439360967,106.70133084083169,Binh Thanh District
1887,Unknown,,10.81730054143547,106.69282985608172,Binh Thanh District
1888,Trường Trung học cơ sở Đống Đa,school,10.804803022205036,106.71790330989178,Binh Thanh District
1889,Trường Trung học phổ thông Gia Định,school,10.804713991043087,106.71856424171548,Binh Thanh District
1890,Công viên Tầm Vu,,10.81688181473367,106.71502395609026,Binh Thanh District
1891,Petrolimex,fuel,10.82348236441966,106.70731431856399,Binh Thanh District
1892,Unknown,parking,10.796549315895419,106.72186314456415,Binh Thanh District
1893,Trường Tiểu học Thạnh Mỹ Tây,school,10.789972028734587,106.70930256829531,Binh Thanh District
1894,Công viên Tân Cảng,,10.79888092608724,106.72117143472893,Binh Thanh District
1895,Công viên Tân Cảng,,10.79833391867591,106.72291458998595,Binh Thanh District
1896,Công viên Tân Cảng,,10.798420365723745,106.72107511294159,Binh Thanh District
1897,Trường Tiểu học Nguyễn Đình Chiểu,school,10.80317051347376,106.69802259279882,Binh Thanh District
1898,Trường Trung học cơ sở Trương Công Định,school,10.802140416992334,106.69618775838002,Binh Thanh District
1899,Trường Trung học phổ thông Võ Thị Sáu,school,10.797965830829426,106.69571357669042,Binh Thanh District
1900,Trường Trung học cơ sở Hà Huy Tập,school,10.80240196547712,106.69405251709911,Binh Thanh District
1901,Bệnh viện Ung bướu,hospital,10.804974764212435,106.694265239736,Binh Thanh District
1902,Bệnh viện Ung bướu,hospital,10.805154322350704,106.6955989390231,Binh Thanh District
1903,Trường Tiểu học Bình Quới Tây,school,10.823039753838401,106.7330967387634,Binh Thanh District
1904,Trường Trung học cơ sở Bình Quới Tây,school,10.822199997248854,106.73375361818243,Binh Thanh District
1905,Unknown,,10.829868126459422,106.70483993708655,Binh Thanh District
1906,Unknown,,10.831400403448107,106.70441732762191,Binh Thanh District
1907,Unknown,,10.830064740238218,106.70326304550724,Binh Thanh District
1908,Unknown,,10.833784482596057,106.70557680496965,Binh Thanh District
1909,Công viên Đặng Thùy Trâm,,10.833324064906012,106.69961762308196,Binh Thanh District
1910,Trường Trung học phổ thông Trần Văn Giàu,school,10.831131251715089,106.69893345344727,Binh Thanh District
1911,Trường Trung học cơ sở Bình Lợi Trung,school,10.830606876103843,106.70107104065666,Binh Thanh District
1912,Unknown,,10.829718876300682,106.70184098011256,Binh Thanh District
1913,Unknown,,10.828661073501896,106.70193991247875,Binh Thanh District
1914,Unknown,,10.828050138398167,106.7020454762055,Binh Thanh District
1915,Trường Tiểu học Bình Lợi Trung,school,10.827325020181414,106.70489016875555,Binh Thanh District
1916,Trường Tiểu học Bình Hòa,school,10.8167581146597,106.70196749828621,Binh Thanh District
1917,Trường Trung học cơ sở Rạng Đông,school,10.817089390048542,106.70252880906448,Binh Thanh District
1918,Trường Trung học phổ thông Thanh Đa,school,10.815986312046846,106.70789585768613,Binh Thanh District
1919,Trường Tiểu Học Chu Văn An,school,10.8125516,106.70595325,Binh Thanh District
1920,Trường Trung học cơ sở Lê Văn Tám,school,10.809618058801284,106.70852307418944,Binh Thanh District
1921,Trường Tiểu học Cửu Long,school,10.790077319173433,106.71458693982312,Binh Thanh District
1922,Trường Trung học cơ sở Cửu Long,school,10.79157882444005,106.71475469810728,Binh Thanh District
1923,Công viên Nhà nghỉ Công đoàn,,10.818444920078761,106.71819824436274,Binh Thanh District
1924,Công viên bờ sông Thanh Đa,,10.818673851012404,106.71550153015735,Binh Thanh District
1925,Trường Trung học cơ sở Cù Chính Lan,school,10.815788463855023,106.71741067237772,Binh Thanh District
1926,Unknown,,10.81724161122038,106.71796893735028,Binh Thanh District
1927,Trường Tiểu Học Thanh Đa,school,10.816770933795077,106.71942081935997,Binh Thanh District
1928,Công viên Thanh Đa,,10.816481614466342,106.7221216893318,Binh Thanh District
1929,Trường Trung học cơ sở Thanh Đa,school,10.813399431292327,106.71996429542875,Binh Thanh District
1930,Trường Tiểu học Tầm Vu,school,10.814272798891542,106.71621494991902,Binh Thanh District
1931,Cửa Hàng Xăng Dầu Petrolimex,fuel,10.797109358974824,106.7109205290762,Binh Thanh District
1932,Unknown,school,10.790153754122029,106.71713300840355,Binh Thanh District
1933,Trường Mầm Non Tây Úc,school,10.790192972485048,106.71726499593078,Binh Thanh District
1934,Unknown,school,10.7902448671291,106.71721467615356,Binh Thanh District
1935,Trường Tiểu Học Dân Lập Quốc Tế Việt Úc,school,10.796934201751114,106.69222343671058,Binh Thanh District
1936,Trường Đại học Công nghệ Thành phố Hồ Chí Minh (cơ sở Ung Văn Khiêm),university,10.809474715817146,106.71503567748029,Binh Thanh District
1937,Trường Đại học Thuỷ Lợi - Cơ sở 2,university,10.792745310515796,106.70633024937935,Binh Thanh District
1938,Bệnh viện Đa khoa Bình Thạnh,hospital,10.798045529773685,106.69672342845885,Binh Thanh District
1939,Unknown,parking,10.791272266654298,106.71282683411256,Binh Thanh District
1940,Unknown,charging_station,10.791267748747956,106.71282503511524,Binh Thanh District
1941,Nhà Sách Basao Stationery,,10.790584541163017,106.71159219561635,Binh Thanh District
1942,Công viên trung tâm HCA,,10.8125685174392,106.70252731936849,Binh Thanh District
1943,Unknown,,10.803158986007238,106.69524109159272,Binh Thanh District
1944,Unknown,,10.795518770504563,106.6923987398131,Binh Thanh District
1945,Ministop,,10.795554982932334,106.70728561538779,Binh Thanh District
1946,Unknown,parking,10.79702306318067,106.72138139575539,Binh Thanh District
1947,Trường Tiểu học Bình Lợi Trung - Cơ sở 2,school,10.825708873168345,106.70635372068811,Binh Thanh District
1948,Unknown,,10.791166348597608,106.70716662037101,Binh Thanh District
1949,Unknown,parking,10.82705981259793,106.7071588765846,Binh Thanh District
1950,Unknown,,10.828273035630906,106.70323629236006,Binh Thanh District
1951,Unknown,parking,10.79875221093022,106.69655536263913,Binh Thanh District
1952,Unknown,parking,10.820119647581002,106.7023331950988,Binh Thanh District
1953,Trường Tiểu học Phan Văn Trị,school,10.82017821006949,106.69450461919685,Binh Thanh District
1954,Unknown,parking,10.787712237739331,106.71662390710297,Binh Thanh District
